Well,Fluid,Date,Rate
HOMOL-63,Qw,01/03/2017,688
HOMOL-1,Qo,01/04/2017,6395.8
HOMOL-102,Qo,01/04/2017,1476.4
HOMOL-21,Qo,01/04/2017,8204.6
HOMOL-3,Qo,01/04/2017,3886.1
HOMOL-4,Qo,01/04/2017,2848.9
HOMOL-41,Qo,01/04/2017,0
HOMOL-45,Qo,01/04/2017,1643.1
HOMOL-47,Qo,01/04/2017,1554.8
HOMOL-49,Qo,01/04/2017,8630.3
HOMOL-61DES,Qo,01/04/2017,0
HOMOL-62,Qo,01/04/2017,7322.5
HOMOL-63,Qo,01/04/2017,6531.8
HOMOL-1,Qg,01/04/2017,6660.8
HOMOL-102,Qg,01/04/2017,1271.6
HOMOL-21,Qg,01/04/2017,8558.1
HOMOL-3,Qg,01/04/2017,4006.6
HOMOL-4,Qg,01/04/2017,3804.7
HOMOL-41,Qg,01/04/2017,0
HOMOL-45,Qg,01/04/2017,1483.5
HOMOL-47,Qg,01/04/2017,1644.6
HOMOL-49,Qg,01/04/2017,8971.9
HOMOL-61DES,Qg,01/04/2017,0
HOMOL-62,Qg,01/04/2017,7534
HOMOL-63,Qg,01/04/2017,7012.1
HOMOL-1,Qw,01/04/2017,27.2
HOMOL-102,Qw,01/04/2017,396.9
HOMOL-21,Qw,01/04/2017,23.2
HOMOL-3,Qw,01/04/2017,335.2
HOMOL-4,Qw,01/04/2017,1252.3
HOMOL-41,Qw,01/04/2017,0
HOMOL-45,Qw,01/04/2017,722.3
HOMOL-47,Qw,01/04/2017,800.8
HOMOL-49,Qw,01/04/2017,0
HOMOL-61DES,Qw,01/04/2017,0
HOMOL-62,Qw,01/04/2017,255.3
HOMOL-63,Qw,01/04/2017,67.1
HOMOL-1,Qo,01/05/2017,6641.1
HOMOL-102,Qo,01/05/2017,1410.6
HOMOL-21,Qo,01/05/2017,8631.4
HOMOL-3,Qo,01/05/2017,3622.4
HOMOL-4,Qo,01/05/2017,2063.9
HOMOL-41,Qo,01/05/2017,0
HOMOL-45,Qo,01/05/2017,1536
HOMOL-47,Qo,01/05/2017,963.7
HOMOL-49,Qo,01/05/2017,9105.5
HOMOL-61DES,Qo,01/05/2017,0
HOMOL-62,Qo,01/05/2017,7730.1
HOMOL-63,Qo,01/05/2017,6933.6
HOMOL-1,Qg,01/05/2017,7063.4
HOMOL-102,Qg,01/05/2017,1346.4
HOMOL-21,Qg,01/05/2017,8969
HOMOL-3,Qg,01/05/2017,3108.2
HOMOL-4,Qg,01/05/2017,4176.8
HOMOL-41,Qg,01/05/2017,0
HOMOL-45,Qg,01/05/2017,1546.7
HOMOL-47,Qg,01/05/2017,640.1
HOMOL-49,Qg,01/05/2017,9257.5
HOMOL-61DES,Qg,01/05/2017,0
HOMOL-62,Qg,01/05/2017,7839.3
HOMOL-63,Qg,01/05/2017,7248.4
HOMOL-1,Qw,01/05/2017,33.1
HOMOL-102,Qw,01/05/2017,635.8
HOMOL-21,Qw,01/05/2017,0
HOMOL-3,Qw,01/05/2017,345
HOMOL-4,Qw,01/05/2017,2316.3
HOMOL-41,Qw,01/05/2017,0
HOMOL-45,Qw,01/05/2017,1073.8
HOMOL-47,Qw,01/05/2017,183.6
HOMOL-49,Qw,01/05/2017,60.7
HOMOL-61DES,Qw,01/05/2017,0
HOMOL-62,Qw,01/05/2017,288.6
HOMOL-63,Qw,01/05/2017,11.5
HOMOL-1,Qo,01/06/2017,5678.6
HOMOL-102,Qo,01/06/2017,1187.2
HOMOL-21,Qo,01/06/2017,7581.6
HOMOL-3,Qo,01/06/2017,2972.6
HOMOL-4,Qo,01/06/2017,2370.1
HOMOL-41,Qo,01/06/2017,0
HOMOL-45,Qo,01/06/2017,882.1
HOMOL-47,Qo,01/06/2017,1151.8
HOMOL-49,Qo,01/06/2017,5810.1
HOMOL-61DES,Qo,01/06/2017,0
HOMOL-62,Qo,01/06/2017,8113.8
HOMOL-63,Qo,01/06/2017,7436.3
HOMOL-1,Qg,01/06/2017,4584.6
HOMOL-102,Qg,01/06/2017,1135.9
HOMOL-21,Qg,01/06/2017,8412
HOMOL-3,Qg,01/06/2017,3275.9
HOMOL-4,Qg,01/06/2017,2540.6
HOMOL-41,Qg,01/06/2017,0
HOMOL-45,Qg,01/06/2017,765.5
HOMOL-47,Qg,01/06/2017,945.4
HOMOL-49,Qg,01/06/2017,6234.1
HOMOL-61DES,Qg,01/06/2017,0
HOMOL-62,Qg,01/06/2017,9099.9
HOMOL-63,Qg,01/06/2017,8499.1
HOMOL-1,Qw,01/06/2017,26.8
HOMOL-102,Qw,01/06/2017,45.9
HOMOL-21,Qw,01/06/2017,0
HOMOL-3,Qw,01/06/2017,516.2
HOMOL-4,Qw,01/06/2017,310.1
HOMOL-41,Qw,01/06/2017,0
HOMOL-45,Qw,01/06/2017,803.3
HOMOL-47,Qw,01/06/2017,230.5
HOMOL-49,Qw,01/06/2017,19
HOMOL-61DES,Qw,01/06/2017,0
HOMOL-62,Qw,01/06/2017,366.4
HOMOL-63,Qw,01/06/2017,44.5
HOMOL-1,Qo,01/07/2017,6360.6
HOMOL-102,Qo,01/07/2017,1191.1
HOMOL-21,Qo,01/07/2017,8036.7
HOMOL-3,Qo,01/07/2017,3379.8
HOMOL-4,Qo,01/07/2017,811.6
HOMOL-41,Qo,01/07/2017,0
HOMOL-45,Qo,01/07/2017,635.6
HOMOL-47,Qo,01/07/2017,837.4
HOMOL-49,Qo,01/07/2017,6526
HOMOL-61DES,Qo,01/07/2017,0
HOMOL-62,Qo,01/07/2017,8786.2
HOMOL-63,Qo,01/07/2017,8055.7
HOMOL-1,Qg,01/07/2017,6977.8
HOMOL-102,Qg,01/07/2017,896.4
HOMOL-21,Qg,01/07/2017,8872.6
HOMOL-3,Qg,01/07/2017,3483.8
HOMOL-4,Qg,01/07/2017,499.1
HOMOL-41,Qg,01/07/2017,0
HOMOL-45,Qg,01/07/2017,560.3
HOMOL-47,Qg,01/07/2017,650
HOMOL-49,Qg,01/07/2017,6959
HOMOL-61DES,Qg,01/07/2017,0
HOMOL-62,Qg,01/07/2017,9472.7
HOMOL-63,Qg,01/07/2017,8945
HOMOL-1,Qw,01/07/2017,9.8
HOMOL-102,Qw,01/07/2017,36
HOMOL-21,Qw,01/07/2017,0
HOMOL-3,Qw,01/07/2017,442.4
HOMOL-4,Qw,01/07/2017,130
HOMOL-41,Qw,01/07/2017,0
HOMOL-45,Qw,01/07/2017,748.5
HOMOL-47,Qw,01/07/2017,224.9
HOMOL-49,Qw,01/07/2017,0
HOMOL-61DES,Qw,01/07/2017,0
HOMOL-62,Qw,01/07/2017,280.7
HOMOL-63,Qw,01/07/2017,0
HOMOL-1,Qo,01/08/2017,5143.9
HOMOL-102,Qo,01/08/2017,1217.6
HOMOL-21,Qo,01/08/2017,5981.7
HOMOL-3,Qo,01/08/2017,2615.4
HOMOL-4,Qo,01/08/2017,609
HOMOL-41,Qo,01/08/2017,0
HOMOL-45,Qo,01/08/2017,748.2
HOMOL-47,Qo,01/08/2017,759.6
HOMOL-49,Qo,01/08/2017,6826.2
HOMOL-61DES,Qo,01/08/2017,3134
HOMOL-62,Qo,01/08/2017,7037.6
HOMOL-63,Qo,01/08/2017,6842.7
HOMOL-1,Qg,01/08/2017,6061.4
HOMOL-102,Qg,01/08/2017,805.4
HOMOL-21,Qg,01/08/2017,5689.4
HOMOL-3,Qg,01/08/2017,3024.4
HOMOL-4,Qg,01/08/2017,418
HOMOL-41,Qg,01/08/2017,0
HOMOL-45,Qg,01/08/2017,567.3
HOMOL-47,Qg,01/08/2017,578.9
HOMOL-49,Qg,01/08/2017,6329
HOMOL-61DES,Qg,01/08/2017,3607.7
HOMOL-62,Qg,01/08/2017,8486.1
HOMOL-63,Qg,01/08/2017,8752.9
HOMOL-1,Qw,01/08/2017,24
HOMOL-102,Qw,01/08/2017,32.1
HOMOL-21,Qw,01/08/2017,19.7
HOMOL-3,Qw,01/08/2017,683.4
HOMOL-4,Qw,01/08/2017,15.4
HOMOL-41,Qw,01/08/2017,0
HOMOL-45,Qw,01/08/2017,483.5
HOMOL-47,Qw,01/08/2017,138.7
HOMOL-49,Qw,01/08/2017,23
HOMOL-61DES,Qw,01/08/2017,4.3
HOMOL-62,Qw,01/08/2017,274.9
HOMOL-63,Qw,01/08/2017,79.3
HOMOL-1,Qo,01/09/2017,5653
HOMOL-102,Qo,01/09/2017,480.4
HOMOL-21,Qo,01/09/2017,6964.8
HOMOL-3,Qo,01/09/2017,2051.4
HOMOL-4,Qo,01/09/2017,50.3
HOMOL-41,Qo,01/09/2017,0
HOMOL-45,Qo,01/09/2017,277.5
HOMOL-47,Qo,01/09/2017,508.2
HOMOL-49,Qo,01/09/2017,8019.9
HOMOL-61DES,Qo,01/09/2017,3940.5
HOMOL-62,Qo,01/09/2017,6996.7
HOMOL-63,Qo,01/09/2017,6981.9
HOMOL-1,Qg,01/09/2017,6419.7
HOMOL-102,Qg,01/09/2017,423.7
HOMOL-21,Qg,01/09/2017,7542.7
HOMOL-3,Qg,01/09/2017,2068.7
HOMOL-4,Qg,01/09/2017,57.2
HOMOL-41,Qg,01/09/2017,0
HOMOL-45,Qg,01/09/2017,270.7
HOMOL-47,Qg,01/09/2017,360.4
HOMOL-49,Qg,01/09/2017,8708.1
HOMOL-61DES,Qg,01/09/2017,4279
HOMOL-62,Qg,01/09/2017,8027.7
HOMOL-63,Qg,01/09/2017,8170.9
HOMOL-1,Qw,01/09/2017,8.4
HOMOL-102,Qw,01/09/2017,11.3
HOMOL-21,Qw,01/09/2017,3.4
HOMOL-3,Qw,01/09/2017,270.6
HOMOL-4,Qw,01/09/2017,0
HOMOL-41,Qw,01/09/2017,0
HOMOL-45,Qw,01/09/2017,201.4
HOMOL-47,Qw,01/09/2017,92
HOMOL-49,Qw,01/09/2017,4.1
HOMOL-61DES,Qw,01/09/2017,0.8
HOMOL-62,Qw,01/09/2017,196.8
HOMOL-63,Qw,01/09/2017,14.8
HOMOL-1,Qo,01/10/2017,5619.7
HOMOL-102,Qo,01/10/2017,527.1
HOMOL-21,Qo,01/10/2017,7576.1
HOMOL-3,Qo,01/10/2017,1999.2
HOMOL-4,Qo,01/10/2017,0
HOMOL-41,Qo,01/10/2017,0
HOMOL-45,Qo,01/10/2017,267.8
HOMOL-47,Qo,01/10/2017,554.8
HOMOL-49,Qo,01/10/2017,8577.5
HOMOL-61DES,Qo,01/10/2017,4086
HOMOL-62,Qo,01/10/2017,7258.7
HOMOL-63,Qo,01/10/2017,7270.3
HOMOL-1,Qg,01/10/2017,7034.6
HOMOL-102,Qg,01/10/2017,519.1
HOMOL-21,Qg,01/10/2017,8564.8
HOMOL-3,Qg,01/10/2017,1947.2
HOMOL-4,Qg,01/10/2017,0
HOMOL-41,Qg,01/10/2017,0
HOMOL-45,Qg,01/10/2017,212.8
HOMOL-47,Qg,01/10/2017,325.7
HOMOL-49,Qg,01/10/2017,9868.4
HOMOL-61DES,Qg,01/10/2017,4456.6
HOMOL-62,Qg,01/10/2017,8245.2
HOMOL-63,Qg,01/10/2017,8349.3
HOMOL-1,Qw,01/10/2017,4.5
HOMOL-102,Qw,01/10/2017,10.2
HOMOL-21,Qw,01/10/2017,0
HOMOL-3,Qw,01/10/2017,173.7
HOMOL-4,Qw,01/10/2017,0
HOMOL-41,Qw,01/10/2017,0
HOMOL-45,Qw,01/10/2017,194.7
HOMOL-47,Qw,01/10/2017,92
HOMOL-49,Qw,01/10/2017,0
HOMOL-61DES,Qw,01/10/2017,0
HOMOL-62,Qw,01/10/2017,175.1
HOMOL-63,Qw,01/10/2017,0
HOMOL-1,Qo,01/11/2017,4547.8
HOMOL-102,Qo,01/11/2017,588
HOMOL-21,Qo,01/11/2017,7867.1
HOMOL-3,Qo,01/11/2017,1916
HOMOL-4,Qo,01/11/2017,0
HOMOL-41,Qo,01/11/2017,0
HOMOL-45,Qo,01/11/2017,340
HOMOL-47,Qo,01/11/2017,630.8
HOMOL-49,Qo,01/11/2017,8554.6
HOMOL-61DES,Qo,01/11/2017,4124.9
HOMOL-62,Qo,01/11/2017,7338.5
HOMOL-63,Qo,01/11/2017,7362.9
HOMOL-1,Qg,01/11/2017,5995.8
HOMOL-102,Qg,01/11/2017,386.2
HOMOL-21,Qg,01/11/2017,8753.3
HOMOL-3,Qg,01/11/2017,2016.6
HOMOL-4,Qg,01/11/2017,0
HOMOL-41,Qg,01/11/2017,0
HOMOL-45,Qg,01/11/2017,170
HOMOL-47,Qg,01/11/2017,329.6
HOMOL-49,Qg,01/11/2017,9707.8
HOMOL-61DES,Qg,01/11/2017,4497
HOMOL-62,Qg,01/11/2017,8249
HOMOL-63,Qg,01/11/2017,8509.2
HOMOL-1,Qw,01/11/2017,19.6
HOMOL-102,Qw,01/11/2017,117.7
HOMOL-21,Qw,01/11/2017,25.4
HOMOL-3,Qw,01/11/2017,503.5
HOMOL-4,Qw,01/11/2017,0
HOMOL-41,Qw,01/11/2017,0
HOMOL-45,Qw,01/11/2017,258.6
HOMOL-47,Qw,01/11/2017,213.6
HOMOL-49,Qw,01/11/2017,22
HOMOL-61DES,Qw,01/11/2017,16.1
HOMOL-62,Qw,01/11/2017,403.6
HOMOL-63,Qw,01/11/2017,115.3
HOMOL-1,Qo,01/12/2017,4147
HOMOL-102,Qo,01/12/2017,424.5
HOMOL-21,Qo,01/12/2017,7759.3
HOMOL-3,Qo,01/12/2017,1847.4
HOMOL-4,Qo,01/12/2017,0
HOMOL-41,Qo,01/12/2017,52.1
HOMOL-45,Qo,01/12/2017,250.4
HOMOL-47,Qo,01/12/2017,555.9
HOMOL-49,Qo,01/12/2017,8355.5
HOMOL-61DES,Qo,01/12/2017,4245.3
HOMOL-62,Qo,01/12/2017,7175.5
HOMOL-63,Qo,01/12/2017,7097.9
HOMOL-1,Qg,01/12/2017,4719.3
HOMOL-102,Qg,01/12/2017,187.1
HOMOL-21,Qg,01/12/2017,8751.1
HOMOL-3,Qg,01/12/2017,2043.4
HOMOL-4,Qg,01/12/2017,0
HOMOL-41,Qg,01/12/2017,55.3
HOMOL-45,Qg,01/12/2017,108.3
HOMOL-47,Qg,01/12/2017,325.6
HOMOL-49,Qg,01/12/2017,9379.9
HOMOL-61DES,Qg,01/12/2017,4636.4
HOMOL-62,Qg,01/12/2017,8313.7
HOMOL-63,Qg,01/12/2017,8520.5
HOMOL-1,Qw,01/12/2017,64.7
HOMOL-102,Qw,01/12/2017,58.1
HOMOL-21,Qw,01/12/2017,140.9
HOMOL-3,Qw,01/12/2017,368.8
HOMOL-4,Qw,01/12/2017,0
HOMOL-41,Qw,01/12/2017,0.1
HOMOL-45,Qw,01/12/2017,48.8
HOMOL-47,Qw,01/12/2017,132
HOMOL-49,Qw,01/12/2017,121.8
HOMOL-61DES,Qw,01/12/2017,62.5
HOMOL-62,Qw,01/12/2017,517.8
HOMOL-63,Qw,01/12/2017,223.7
HOMOL-1,Qo,01/01/2018,2712
HOMOL-102,Qo,01/01/2018,499.1
HOMOL-21,Qo,01/01/2018,8030.2
HOMOL-3,Qo,01/01/2018,2233.5
HOMOL-4,Qo,01/01/2018,0
HOMOL-41,Qo,01/01/2018,3907.9
HOMOL-45,Qo,01/01/2018,316
HOMOL-47,Qo,01/01/2018,542.6
HOMOL-49,Qo,01/01/2018,8589.4
HOMOL-61DES,Qo,01/01/2018,4317.7
HOMOL-62,Qo,01/01/2018,7249.3
HOMOL-63,Qo,01/01/2018,7206
HOMOL-1,Qg,01/01/2018,2984.4
HOMOL-102,Qg,01/01/2018,248.5
HOMOL-21,Qg,01/01/2018,9103.9
HOMOL-3,Qg,01/01/2018,2130.5
HOMOL-4,Qg,01/01/2018,0
HOMOL-41,Qg,01/01/2018,3987.3
HOMOL-45,Qg,01/01/2018,108.3
HOMOL-47,Qg,01/01/2018,340.4
HOMOL-49,Qg,01/01/2018,9772
HOMOL-61DES,Qg,01/01/2018,4864.1
HOMOL-62,Qg,01/01/2018,8645.3
HOMOL-63,Qg,01/01/2018,8863.6
HOMOL-1,Qw,01/01/2018,10.2
HOMOL-102,Qw,01/01/2018,100.9
HOMOL-21,Qw,01/01/2018,73
HOMOL-3,Qw,01/01/2018,210.4
HOMOL-4,Qw,01/01/2018,0
HOMOL-41,Qw,01/01/2018,857.7
HOMOL-45,Qw,01/01/2018,15.2
HOMOL-47,Qw,01/01/2018,175.4
HOMOL-49,Qw,01/01/2018,120.6
HOMOL-61DES,Qw,01/01/2018,130.7
HOMOL-62,Qw,01/01/2018,728.5
HOMOL-63,Qw,01/01/2018,337
HOMOL-1,Qo,01/02/2018,4357.6
HOMOL-102,Qo,01/02/2018,482.1
HOMOL-21,Qo,01/02/2018,7556.8
HOMOL-3,Qo,01/02/2018,2103.7
HOMOL-4,Qo,01/02/2018,0
HOMOL-41,Qo,01/02/2018,4513.6
HOMOL-45,Qo,01/02/2018,297.2
HOMOL-47,Qo,01/02/2018,645.5
HOMOL-49,Qo,01/02/2018,8087.3
HOMOL-61DES,Qo,01/02/2018,4179.2
HOMOL-62,Qo,01/02/2018,7308.7
HOMOL-63,Qo,01/02/2018,6889.7
HOMOL-1,Qg,01/02/2018,5028.7
HOMOL-102,Qg,01/02/2018,246.8
HOMOL-21,Qg,01/02/2018,8786.4
HOMOL-3,Qg,01/02/2018,2053.2
HOMOL-4,Qg,01/02/2018,0
HOMOL-41,Qg,01/02/2018,4374.6
HOMOL-45,Qg,01/02/2018,108.3
HOMOL-47,Qg,01/02/2018,325.6
HOMOL-49,Qg,01/02/2018,9421.2
HOMOL-61DES,Qg,01/02/2018,4692.9
HOMOL-62,Qg,01/02/2018,8334.6
HOMOL-63,Qg,01/02/2018,8554.8
HOMOL-1,Qw,01/02/2018,405.8
HOMOL-102,Qw,01/02/2018,113.4
HOMOL-21,Qw,01/02/2018,68.4
HOMOL-3,Qw,01/02/2018,36.1
HOMOL-4,Qw,01/02/2018,0
HOMOL-41,Qw,01/02/2018,900.7
HOMOL-45,Qw,01/02/2018,13.3
HOMOL-47,Qw,01/02/2018,71.8
HOMOL-49,Qw,01/02/2018,113.9
HOMOL-61DES,Qw,01/02/2018,7.1
HOMOL-62,Qw,01/02/2018,910.1
HOMOL-63,Qw,01/02/2018,241.1
HOMOL-1,Qo,01/03/2018,4578.7
HOMOL-102,Qo,01/03/2018,498.1
HOMOL-21,Qo,01/03/2018,7871.5
HOMOL-3,Qo,01/03/2018,2378.6
HOMOL-4,Qo,01/03/2018,657.5
HOMOL-41,Qo,01/03/2018,4266
HOMOL-45,Qo,01/03/2018,154
HOMOL-47,Qo,01/03/2018,625.1
HOMOL-49,Qo,01/03/2018,8120.4
HOMOL-61DES,Qo,01/03/2018,4288.5
HOMOL-62,Qo,01/03/2018,6764.2
HOMOL-63,Qo,01/03/2018,7050.2
HOMOL-1,Qg,01/03/2018,5047.1
HOMOL-102,Qg,01/03/2018,247.5
HOMOL-21,Qg,01/03/2018,8754.2
HOMOL-3,Qg,01/03/2018,2045.7
HOMOL-4,Qg,01/03/2018,804.6
HOMOL-41,Qg,01/03/2018,4387.8
HOMOL-45,Qg,01/03/2018,54.4
HOMOL-47,Qg,01/03/2018,324.2
HOMOL-49,Qg,01/03/2018,9384.1
HOMOL-61DES,Qg,01/03/2018,4685
HOMOL-62,Qg,01/03/2018,8316.4
HOMOL-63,Qg,01/03/2018,8532.5
HOMOL-1,Qw,01/03/2018,304.8
HOMOL-102,Qw,01/03/2018,96.7
HOMOL-21,Qw,01/03/2018,0
HOMOL-3,Qw,01/03/2018,17
HOMOL-4,Qw,01/03/2018,560.1
HOMOL-41,Qw,01/03/2018,0
HOMOL-45,Qw,01/03/2018,5.4
HOMOL-47,Qw,01/03/2018,75.4
HOMOL-49,Qw,01/03/2018,299.2
HOMOL-61DES,Qw,01/03/2018,30.6
HOMOL-62,Qw,01/03/2018,893.8
HOMOL-63,Qw,01/03/2018,259.8
HOMOL-1,Qo,01/04/2018,4321.7
HOMOL-102,Qo,01/04/2018,475.9
HOMOL-21,Qo,01/04/2018,7945.4
HOMOL-3,Qo,01/04/2018,2497
HOMOL-4,Qo,01/04/2018,0
HOMOL-41,Qo,01/04/2018,4419.8
HOMOL-45,Qo,01/04/2018,0
HOMOL-47,Qo,01/04/2018,526.7
HOMOL-49,Qo,01/04/2018,8341.4
HOMOL-61DES,Qo,01/04/2018,4814.7
HOMOL-62,Qo,01/04/2018,6136.7
HOMOL-63,Qo,01/04/2018,7124.9
HOMOL-1,Qg,01/04/2018,4755.5
HOMOL-102,Qg,01/04/2018,272.3
HOMOL-21,Qg,01/04/2018,8746.1
HOMOL-3,Qg,01/04/2018,2268.1
HOMOL-4,Qg,01/04/2018,0
HOMOL-41,Qg,01/04/2018,4485.2
HOMOL-45,Qg,01/04/2018,0
HOMOL-47,Qg,01/04/2018,303.9
HOMOL-49,Qg,01/04/2018,9421.9
HOMOL-61DES,Qg,01/04/2018,5140.2
HOMOL-62,Qg,01/04/2018,7779.8
HOMOL-63,Qg,01/04/2018,8413.1
HOMOL-1,Qw,01/04/2018,326.6
HOMOL-102,Qw,01/04/2018,83.7
HOMOL-21,Qw,01/04/2018,11.4
HOMOL-3,Qw,01/04/2018,26.3
HOMOL-4,Qw,01/04/2018,0
HOMOL-41,Qw,01/04/2018,1.8
HOMOL-45,Qw,01/04/2018,0
HOMOL-47,Qw,01/04/2018,80.7
HOMOL-49,Qw,01/04/2018,186.6
HOMOL-61DES,Qw,01/04/2018,11
HOMOL-62,Qw,01/04/2018,1181.7
HOMOL-63,Qw,01/04/2018,273.4
HOMOL-1,Qo,01/05/2018,3419.7
HOMOL-102,Qo,01/05/2018,256.5
HOMOL-21,Qo,01/05/2018,7573.7
HOMOL-3,Qo,01/05/2018,2451.3
HOMOL-4,Qo,01/05/2018,0
HOMOL-41,Qo,01/05/2018,4753
HOMOL-45,Qo,01/05/2018,1075.5
HOMOL-47,Qo,01/05/2018,82
HOMOL-49,Qo,01/05/2018,7998.3
HOMOL-61DES,Qo,01/05/2018,6128.3
HOMOL-62,Qo,01/05/2018,4973.4
HOMOL-63,Qo,01/05/2018,6502.6
HOMOL-1,Qg,01/05/2018,3693.4
HOMOL-102,Qg,01/05/2018,245.5
HOMOL-21,Qg,01/05/2018,8399.9
HOMOL-3,Qg,01/05/2018,2691.2
HOMOL-4,Qg,01/05/2018,0
HOMOL-41,Qg,01/05/2018,4921.1
HOMOL-45,Qg,01/05/2018,1011.5
HOMOL-47,Qg,01/05/2018,67.4
HOMOL-49,Qg,01/05/2018,9105.7
HOMOL-61DES,Qg,01/05/2018,6552
HOMOL-62,Qg,01/05/2018,5672
HOMOL-63,Qg,01/05/2018,7498.2
HOMOL-1,Qw,01/05/2018,190.4
HOMOL-102,Qw,01/05/2018,40.7
HOMOL-21,Qw,01/05/2018,5.2
HOMOL-3,Qw,01/05/2018,17.9
HOMOL-4,Qw,01/05/2018,0
HOMOL-41,Qw,01/05/2018,2.1
HOMOL-45,Qw,01/05/2018,2.4
HOMOL-47,Qw,01/05/2018,1.7
HOMOL-49,Qw,01/05/2018,204.8
HOMOL-61DES,Qw,01/05/2018,27.7
HOMOL-62,Qw,01/05/2018,1005.5
HOMOL-63,Qw,01/05/2018,382.7
HOMOL-1,Qo,01/06/2018,3647.8
HOMOL-102,Qo,01/06/2018,0
HOMOL-21,Qo,01/06/2018,7712.3
HOMOL-3,Qo,01/06/2018,202.6
HOMOL-4,Qo,01/06/2018,0
HOMOL-41,Qo,01/06/2018,5895.9
HOMOL-45,Qo,01/06/2018,5323.9
HOMOL-47,Qo,01/06/2018,0
HOMOL-49,Qo,01/06/2018,8567
HOMOL-61DES,Qo,01/06/2018,6584.9
HOMOL-62,Qo,01/06/2018,4323.1
HOMOL-63,Qo,01/06/2018,5187.7
HOMOL-1,Qg,01/06/2018,4206.9
HOMOL-102,Qg,01/06/2018,0
HOMOL-21,Qg,01/06/2018,8499.6
HOMOL-3,Qg,01/06/2018,330
HOMOL-4,Qg,01/06/2018,0
HOMOL-41,Qg,01/06/2018,6434.4
HOMOL-45,Qg,01/06/2018,5040.5
HOMOL-47,Qg,01/06/2018,0
HOMOL-49,Qg,01/06/2018,9068.8
HOMOL-61DES,Qg,01/06/2018,7326.9
HOMOL-62,Qg,01/06/2018,5311.1
HOMOL-63,Qg,01/06/2018,5906
HOMOL-1,Qw,01/06/2018,112.9
HOMOL-102,Qw,01/06/2018,0
HOMOL-21,Qw,01/06/2018,0
HOMOL-3,Qw,01/06/2018,0.6
HOMOL-4,Qw,01/06/2018,0
HOMOL-41,Qw,01/06/2018,2.8
HOMOL-45,Qw,01/06/2018,5.7
HOMOL-47,Qw,01/06/2018,0
HOMOL-49,Qw,01/06/2018,87.2
HOMOL-61DES,Qw,01/06/2018,2.8
HOMOL-62,Qw,01/06/2018,1122
HOMOL-63,Qw,01/06/2018,265.6
HOMOL-1,Qo,01/07/2018,3851.8
HOMOL-102,Qo,01/07/2018,0
HOMOL-21,Qo,01/07/2018,7874.6
HOMOL-3,Qo,01/07/2018,0
HOMOL-4,Qo,01/07/2018,0
HOMOL-41,Qo,01/07/2018,6315.6
HOMOL-45,Qo,01/07/2018,5384.7
HOMOL-47,Qo,01/07/2018,0
HOMOL-49,Qo,01/07/2018,8692.4
HOMOL-61DES,Qo,01/07/2018,6706.4
HOMOL-62,Qo,01/07/2018,4177.9
HOMOL-63,Qo,01/07/2018,4691.1
HOMOL-1,Qg,01/07/2018,4371
HOMOL-102,Qg,01/07/2018,0
HOMOL-21,Qg,01/07/2018,9062.1
HOMOL-3,Qg,01/07/2018,0
HOMOL-4,Qg,01/07/2018,0
HOMOL-41,Qg,01/07/2018,6290.5
HOMOL-45,Qg,01/07/2018,5010.9
HOMOL-47,Qg,01/07/2018,0
HOMOL-49,Qg,01/07/2018,9808.5
HOMOL-61DES,Qg,01/07/2018,7356.3
HOMOL-62,Qg,01/07/2018,5117.5
HOMOL-63,Qg,01/07/2018,5437.3
HOMOL-1,Qw,01/07/2018,249.8
HOMOL-102,Qw,01/07/2018,0
HOMOL-21,Qw,01/07/2018,0
HOMOL-3,Qw,01/07/2018,0
HOMOL-4,Qw,01/07/2018,0
HOMOL-41,Qw,01/07/2018,0
HOMOL-45,Qw,01/07/2018,0
HOMOL-47,Qw,01/07/2018,0
HOMOL-49,Qw,01/07/2018,196.8
HOMOL-61DES,Qw,01/07/2018,0
HOMOL-62,Qw,01/07/2018,1308.3
HOMOL-63,Qw,01/07/2018,505.9
HOMOL-1,Qo,01/08/2018,4019.4
HOMOL-102,Qo,01/08/2018,0
HOMOL-21,Qo,01/08/2018,7753.9
HOMOL-3,Qo,01/08/2018,0
HOMOL-4,Qo,01/08/2018,0
HOMOL-41,Qo,01/08/2018,6217.7
HOMOL-45,Qo,01/08/2018,5301.3
HOMOL-47,Qo,01/08/2018,0
HOMOL-49,Qo,01/08/2018,8746.4
HOMOL-61DES,Qo,01/08/2018,6576.7
HOMOL-62,Qo,01/08/2018,3531.5
HOMOL-63,Qo,01/08/2018,4794.3
HOMOL-1,Qg,01/08/2018,4301.4
HOMOL-102,Qg,01/08/2018,0
HOMOL-21,Qg,01/08/2018,8918.2
HOMOL-3,Qg,01/08/2018,0
HOMOL-4,Qg,01/08/2018,0
HOMOL-41,Qg,01/08/2018,6190.3
HOMOL-45,Qg,01/08/2018,4930.9
HOMOL-47,Qg,01/08/2018,0
HOMOL-49,Qg,01/08/2018,9652.4
HOMOL-61DES,Qg,01/08/2018,7239.4
HOMOL-62,Qg,01/08/2018,5035.6
HOMOL-63,Qg,01/08/2018,5350.5
HOMOL-1,Qw,01/08/2018,50.9
HOMOL-102,Qw,01/08/2018,0
HOMOL-21,Qw,01/08/2018,3
HOMOL-3,Qw,01/08/2018,0
HOMOL-4,Qw,01/08/2018,0
